Sample Name,Replicate,Wavelength,Absorbance,Toxgreen Dir,Percent GpA,Day
LC3,3,512,15738,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,69.00815574848724,2024-4-26_toxgreen
LWT11,3,512,13330,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,58.44953082522143,2024-4-26_toxgreen
RWT30,3,512,16102,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,70.60422695781811,2024-4-26_toxgreen
RC11,3,512,9483,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,41.58116285188108,2024-4-26_toxgreen
M17,3,512,7202,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,31.579408927475228,2024-4-26_toxgreen
M39,3,512,14629,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,64.14540033324563,2024-4-26_toxgreen
LD50,3,512,13011,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-26_toxgreen,57.050776111549595,2024-4-26_toxgreen
Gpa,1,512,19658,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,89.69020424923578,2024-4-27_toxgreen
RD36,1,512,10106,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,46.108922786792995,2024-4-27_toxgreen
NoTM,1,512,0,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,0.0,2024-4-27_toxgreen
1G2,1,512,3416,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,15.585600657004242,2024-4-27_toxgreen
M27,1,512,14847,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,67.73987498669261,2024-4-27_toxgreen
LWT12,1,512,10566,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,48.20768634130762,2024-4-27_toxgreen
M17,1,512,4807,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,21.932079144677807,2024-4-27_toxgreen
M40,1,512,13488,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,61.539397441941816,2024-4-27_toxgreen
RWT3,1,512,13531,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,61.73558620899426,2024-4-27_toxgreen
RWT30,1,512,13826,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,63.08153240156342,2024-4-27_toxgreen
G83I,1,512,4114,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,18.770246224506863,2024-4-27_toxgreen
RD53,1,512,14277,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,65.13923319088101,2024-4-27_toxgreen
2F12,1,512,8988,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,41.008014843429194,2024-4-27_toxgreen
RC11,1,512,10077,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,45.97660943226925,2024-4-27_toxgreen
YF6,1,512,12135,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,55.366295073989015,2024-4-27_toxgreen
LD8,1,512,15961,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,72.82253281219107,2024-4-27_toxgreen
YF3,1,512,14578,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,66.51255456024819,2024-4-27_toxgreen
2H11,1,512,27303,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,124.57074201937553,2024-4-27_toxgreen
RC6,1,512,14878,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,67.88131340014904,2024-4-27_toxgreen
RD2,1,512,9168,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,41.8292701473697,2024-4-27_toxgreen
RWT38,1,512,13348,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,60.900643316654744,2024-4-27_toxgreen
YF7,1,512,12024,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,54.85985430322571,2024-4-27_toxgreen
M37,1,512,12045,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,54.95566742201876,2024-4-27_toxgreen
RC7,1,512,14880,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,67.89043845908171,2024-4-27_toxgreen
M39,1,512,15516,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,70.7922071996715,2024-4-27_toxgreen
M18,1,512,10911,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,49.781759007193585,2024-4-27_toxgreen
RWT33,1,512,14939,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,68.15962769759555,2024-4-27_toxgreen
RD3,1,512,21527,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,98.21757182181801,2024-4-27_toxgreen
RD2,2,512,6707,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,30.600885130716467,2024-4-27_toxgreen
RC6,2,512,10130,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,46.218423493985064,2024-4-27_toxgreen
2F12,2,512,5398,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,24.628534059282465,2024-4-27_toxgreen
RD3,2,512,13771,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,62.83059328091494,2024-4-27_toxgreen
YF6,2,512,10992,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,50.15132389396682,2024-4-27_toxgreen
M40,2,512,11080,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,50.55282648700439,2024-4-27_toxgreen
RD36,2,512,13252,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,60.462640487886475,2024-4-27_toxgreen
2H11,2,512,26057,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,118.88583030432072,2024-4-27_toxgreen
G83I,2,512,3316,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,15.129347710370627,2024-4-27_toxgreen
RWT33,2,512,12207,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,55.694797195565215,2024-4-27_toxgreen
YF3,2,512,10007,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,45.65723236962572,2024-4-27_toxgreen
NoTM,2,512,0,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,0.0,2024-4-27_toxgreen
M27,2,512,17006,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,77.59037610451233,2024-4-27_toxgreen
LWT12,2,512,11954,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,54.54047724058218,2024-4-27_toxgreen
RWT30,2,512,12948,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,59.0756315301203,2024-4-27_toxgreen
LD8,2,512,15794,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,72.06059039131294,2024-4-27_toxgreen
RD53,2,512,13945,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,63.624473408057426,2024-4-27_toxgreen
RC7,2,512,12629,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,57.62018463035907,2024-4-27_toxgreen
YF7,2,512,10397,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,47.43661886149681,2024-4-27_toxgreen
Gpa,2,512,27160,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,123.91830030568947,2024-4-27_toxgreen
M37,2,512,11270,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,51.41970708560826,2024-4-27_toxgreen
RWT3,2,512,14888,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,67.9269386948124,2024-4-27_toxgreen
RC11,2,512,8903,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,40.62019983879062,2024-4-27_toxgreen
1G2,2,512,5993,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,27.343239091752462,2024-4-27_toxgreen
M17,2,512,6207,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,28.3196203975484,2024-4-27_toxgreen
RWT38,2,512,11200,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,51.10033002296473,2024-4-27_toxgreen
M39,2,512,15776,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,71.97846486091889,2024-4-27_toxgreen
M18,2,512,9496,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,43.32577981232795,2024-4-27_toxgreen
RD36,3,512,12937,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,59.0254437059906,2024-4-27_toxgreen
NoTM,3,512,0,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,0.0,2024-4-27_toxgreen
RWT33,3,512,11303,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,51.570270557997354,2024-4-27_toxgreen
RWT38,3,512,11057,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,50.44788830927867,2024-4-27_toxgreen
RC7,3,512,14297,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,65.23048378020775,2024-4-27_toxgreen
M17,3,512,12031,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,54.89179200949006,2024-4-27_toxgreen
Gpa,3,512,18935,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,86.39149544507474,2024-4-27_toxgreen
RD53,3,512,11956,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,54.549602299514845,2024-4-27_toxgreen
2F12,3,512,8356,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,38.124496220704756,2024-4-27_toxgreen
LWT12,3,512,12185,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,55.59442154730583,2024-4-27_toxgreen
YF3,3,512,13555,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,61.84508691618633,2024-4-27_toxgreen
M39,3,512,15135,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,69.05388347299743,2024-4-27_toxgreen
1G2,3,512,5363,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,24.4688455279607,2024-4-27_toxgreen
2H11,3,512,31199,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,142.34635682022113,2024-4-27_toxgreen
M37,3,512,13050,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,59.541009535686584,2024-4-27_toxgreen
M27,3,512,17079,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,77.92344075555488,2024-4-27_toxgreen
YF6,3,512,11444,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,52.213587212750745,2024-4-27_toxgreen
M40,3,512,14727,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,67.19237145073228,2024-4-27_toxgreen
RC6,3,512,14704,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,67.08743327300655,2024-4-27_toxgreen
RC11,3,512,10150,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,46.30967408331178,2024-4-27_toxgreen
G83I,3,512,4635,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,21.147324076467992,2024-4-27_toxgreen
RD3,3,512,17363,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,79.21919912399433,2024-4-27_toxgreen
RWT30,3,512,15357,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,70.06676501452405,2024-4-27_toxgreen
LD8,3,512,16180,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,73.82172676531869,2024-4-27_toxgreen
M18,3,512,11429,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,52.14514927075571,2024-4-27_toxgreen
RWT3,3,512,16541,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,75.46879990266603,2024-4-27_toxgreen
YF7,3,512,12250,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,55.89098596261767,2024-4-27_toxgreen
RD2,3,512,8931,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-27_toxgreen,40.74795066384804,2024-4-27_toxgreen
Gpa,1,512,16873,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,92.17028715016662,2024-4-29_toxgreen
LC4,1,512,7089,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,38.724303064513194,2024-4-29_toxgreen
RD39,1,512,3728,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,20.364536863380618,2024-4-29_toxgreen
L8,1,512,5873,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,32.08179318632896,2024-4-29_toxgreen
LD9,1,512,10013,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,54.696917278173316,2024-4-29_toxgreen
RC2,1,512,6530,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,35.67071505307817,2024-4-29_toxgreen
YF9,1,512,7054,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,38.53311240190098,2024-4-29_toxgreen
G83I,1,512,1560,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,8.521640962144248,2024-4-29_toxgreen
RD53,1,512,8703,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,47.540923906116284,2024-4-29_toxgreen
RWT40,1,512,10487,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,57.286185108978685,2024-4-29_toxgreen
NoTM,1,512,0,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,0.0,2024-4-29_toxgreen
RC1,1,512,5390,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,29.44336204228045,2024-4-29_toxgreen
2F12,1,512,5464,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,29.84759372894627,2024-4-29_toxgreen
M27,1,512,14029,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,76.6346801653344,2024-4-29_toxgreen
RC6,1,512,8873,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,48.469564267375596,2024-4-29_toxgreen
RD52,1,512,11406,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,62.30630565013931,2024-4-29_toxgreen
L4,1,512,10530,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,57.52107649447369,2024-4-29_toxgreen
1G2,1,512,3455,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,18.873249695005374,2024-4-29_toxgreen
2H11,1,512,5485,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,29.96230812651359,2024-4-29_toxgreen
LD23,1,512,9539,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,52.10764944736794,2024-4-29_toxgreen
YF7,1,512,7026,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,38.380159871811216,2024-4-29_toxgreen
RWT39,1,512,8809,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,48.119958484313266,2024-4-29_toxgreen
RD3,1,512,10944,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,59.782588903658116,2024-4-29_toxgreen
LC9,1,512,7334,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,40.06263770279867,2024-4-29_toxgreen
LD9,2,512,4360,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,23.816893971121107,2024-4-29_toxgreen
RC2,2,512,5120,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,27.968462644986253,2024-4-29_toxgreen
RD52,2,512,12388,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,67.6705693840019,2024-4-29_toxgreen
RD53,2,512,8792,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,48.027094448187334,2024-4-29_toxgreen
LC4,2,512,6130,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,33.485678908938624,2024-4-29_toxgreen
M27,2,512,10038,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,54.83348203718204,2024-4-29_toxgreen
RC1,2,512,5930,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,32.393160836868844,2024-4-29_toxgreen
RD39,2,512,8515,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,46.513956918370695,2024-4-29_toxgreen
1G2,2,512,4323,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,23.6147781277882,2024-4-29_toxgreen
YF7,2,512,8109,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,44.29614523206905,2024-4-29_toxgreen
NoTM,2,512,0,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,0.0,2024-4-29_toxgreen
RWT39,2,512,12095,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,66.07003040841968,2024-4-29_toxgreen
2H11,2,512,6186,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,33.79158396911816,2024-4-29_toxgreen
G83I,2,512,2160,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,11.799195178353576,2024-4-29_toxgreen
2F12,2,512,6749,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,36.86702234199458,2024-4-29_toxgreen
YF9,2,512,11687,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,63.841293541397334,2024-4-29_toxgreen
L8,2,512,14321,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,78.22975655055629,2024-4-29_toxgreen
L4,2,512,11113,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,60.70576667455708,2024-4-29_toxgreen
RWT40,2,512,11725,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,64.04887197509059,2024-4-29_toxgreen
LD23,2,512,12389,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,67.67603197436225,2024-4-29_toxgreen
Gpa,2,512,20368,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,111.26204045958595,2024-4-29_toxgreen
RD3,2,512,14624,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,79.88492142974198,2024-4-29_toxgreen
LC9,2,512,9944,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,54.31999854330925,2024-4-29_toxgreen
RC6,2,512,10374,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,56.668912398259266,2024-4-29_toxgreen
1G2,3,512,6363,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,34.75846246289991,2024-4-29_toxgreen
RC1,3,512,9134,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,49.895300351426656,2024-4-29_toxgreen
NoTM,3,512,0,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,0.0,2024-4-29_toxgreen
RD52,3,512,12660,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,69.1563939620168,2024-4-29_toxgreen
RC2,3,512,11422,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,62.39370709590488,2024-4-29_toxgreen
Gpa,3,512,17678,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,96.56767239024747,2024-4-29_toxgreen
RD39,3,512,12013,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,65.62209799887107,2024-4-29_toxgreen
RWT40,3,512,12758,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,69.69172781733099,2024-4-29_toxgreen
YF9,3,512,11585,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,63.28410932464175,2024-4-29_toxgreen
L8,3,512,14208,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,77.61248383983686,2024-4-29_toxgreen
M27,3,512,15667,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,85.58240317558587,2024-4-29_toxgreen
G83I,3,512,6718,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,36.69768204082376,2024-4-29_toxgreen
RWT39,3,512,13608,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,74.33492962362753,2024-4-29_toxgreen
2H11,3,512,10987,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,60.01748028915313,2024-4-29_toxgreen
YF7,3,512,12140,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,66.31584697463538,2024-4-29_toxgreen
RC6,3,512,14894,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,81.35982082703619,2024-4-29_toxgreen
LC4,3,512,14971,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,81.78044028478305,2024-4-29_toxgreen
RD53,3,512,13716,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,74.92488938254522,2024-4-29_toxgreen
2F12,3,512,11386,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,62.19705384293233,2024-4-29_toxgreen
LD9,3,512,16799,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,91.76605546350079,2024-4-29_toxgreen
LC9,3,512,13423,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,73.32435040696299,2024-4-29_toxgreen
LD23,3,512,14587,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,79.68280558640907,2024-4-29_toxgreen
L4,3,512,12979,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,70.89896028696808,2024-4-29_toxgreen
RD3,3,512,15816,/mnt/d/github/Sequence-Design/CHIP2/2024-3-24_gblockOrder/2024-4-29_toxgreen,86.39632913927785,2024-4-29_toxgreen
