6.000000, -100.000000, 0.000011
9.130435, -74.358974, 0.001236
9.130435, -69.230769, 0.001645
9.130435, -64.102564, 0.002066
9.130435, -58.974359, 0.002441
9.130435, -53.846154, 0.002704
9.130435, -48.717949, 0.002800
9.130435, -43.589744, 0.002706
9.130435, -38.461538, 0.002446
9.130435, -33.333333, 0.002080
9.130435, -28.205128, 0.001683
9.130435, -23.076923, 0.001319
9.130435, -17.948718, 0.001028
9.130435, -12.820513, 0.000832
9.130435, -7.692308, 0.000743
9.130435, -2.564103, 0.000780
9.130435, 2.564103, 0.000954
9.130435, 7.692308, 0.001258
9.130435, 12.820513, 0.001649
9.130435, 17.948718, 0.002047
9.130435, 23.076923, 0.002354
9.130435, 28.205128, 0.002488
9.130435, 33.333333, 0.002415
9.130435, 38.461538, 0.002163
9.130435, 43.589744, 0.001801
9.130435, 48.717949, 0.001407
9.130435, 53.846154, 0.001042
9.130435, 58.974359, 0.000742
9.130435, 64.102564, 0.000517
9.130435, 69.230769, 0.000361
9.130435, 74.358974, 0.000258
9.130435, 79.487179, 0.000189
9.130435, 84.615385, 0.000138
9.130435, 89.743590, 0.000098
9.130435, 94.871795, 0.000065
9.130435, 100.000000, 0.000039
9.391304, -100.000000, 0.000116
9.391304, -94.871795, 0.000216
9.391304, -89.743590, 0.000368
9.391304, -84.615385, 0.000581
9.391304, -79.487179, 0.000856
9.391304, -74.358974, 0.001186
9.391304, -69.230769, 0.001549
9.391304, -64.102564, 0.001913
9.391304, -58.974359, 0.002230
9.391304, -53.846154, 0.002449
9.391304, -48.717949, 0.002527
9.391304, -43.589744, 0.002446
9.391304, -38.461538, 0.002223
9.391304, -33.333333, 0.001907
9.391304, -28.205128, 0.001561
9.391304, -23.076923, 0.001244
9.391304, -17.948718, 0.000994
9.391304, -12.820513, 0.000829
9.391304, -7.692308, 0.000763
9.391304, -2.564103, 0.000810
9.391304, 2.564103, 0.000980
9.391304, 7.692308, 0.001269
9.391304, 12.820513, 0.001638
9.391304, 17.948718, 0.002016
9.391304, 23.076923, 0.002313
9.391304, 28.205128, 0.002450
9.391304, 33.333333, 0.002392
9.391304, 38.461538, 0.002162
9.391304, 43.589744, 0.001821
9.391304, 48.717949, 0.001443
9.391304, 53.846154, 0.001085
9.391304, 58.974359, 0.000781
9.391304, 64.102564, 0.000543
9.391304, 69.230769, 0.000367
9.391304, 74.358974, 0.000245
9.391304, 79.487179, 0.000164
9.391304, 84.615385, 0.000111
9.391304, 89.743590, 0.000074
9.391304, 94.871795, 0.000048
9.391304, 100.000000, 0.000029
9.652174, -100.000000, 0.000105
9.652174, -94.871795, 0.000199
9.652174, -89.743590, 0.000343
9.652174, -84.615385, 0.000545
9.652174, -79.487179, 0.000805
9.652174, -74.358974, 0.001112
9.652174, -69.230769, 0.001447
9.652174, -64.102564, 0.001775
9.652174, -58.974359, 0.002056
9.652174, -53.846154, 0.002246
9.652174, -48.717949, 0.002312
9.652174, -43.589744, 0.002242
9.652174, -38.461538, 0.002049
9.652174, -33.333333, 0.001775
9.652174, -28.205128, 0.001474
9.652174, -23.076923, 0.001193
9.652174, -17.948718, 0.000968
9.652174, -12.820513, 0.000820
9.652174, -7.692308, 0.000759
9.652174, -2.564103, 0.000801
9.652174, 2.564103, 0.000954
9.652174, 7.692308, 0.001214
9.652174, 12.820513, 0.001548
9.652174, 17.948718, 0.001891
9.652174, 23.076923, 0.002162
9.652174, 28.205128, 0.002292
9.652174, 33.333333, 0.002248
9.652174, 38.461538, 0.002048
9.652174, 43.589744, 0.001745
9.652174, 48.717949, 0.001405
9.652174, 53.846154, 0.001077
9.652174, 58.974359, 0.000790
9.652174, 64.102564, 0.000555
9.652174, 69.230769, 0.000373
9.652174, 74.358974, 0.000239
9.652174, 79.487179, 0.000148
9.652174, 84.615385, 0.000090
9.652174, 89.743590, 0.000054
9.652174, 94.871795, 0.000032
9.652174, 100.000000, 0.000018
9.913043, -100.000000, 0.000084
9.913043, -94.871795, 0.000163
9.913043, -89.743590, 0.000288
9.913043, -84.615385, 0.000467
9.913043, -79.487179, 0.000702
9.913043, -74.358974, 0.000987
9.913043, -69.230769, 0.001304
9.913043, -64.102564, 0.001623
9.913043, -58.974359, 0.001904
9.913043, -53.846154, 0.002101
9.913043, -48.717949, 0.002181
9.913043, -43.589744, 0.002129
9.913043, -38.461538, 0.001961
9.913043, -33.333333, 0.001713
9.913043, -28.205128, 0.001436
9.913043, -23.076923, 0.001174
9.913043, -17.948718, 0.000959
9.913043, -12.820513, 0.000812
9.913043, -7.692308, 0.000745
9.913043, -2.564103, 0.000772
9.913043, 2.564103, 0.000900
9.913043, 7.692308, 0.001127
9.913043, 12.820513, 0.001424
9.913043, 17.948718, 0.001734
9.913043, 23.076923, 0.001986
9.913043, 28.205128, 0.002116
9.913043, 33.333333, 0.002093
9.913043, 38.461538, 0.001931
9.913043, 43.589744, 0.001675
9.913043, 48.717949, 0.001380
9.913043, 53.846154, 0.001088
9.913043, 58.974359, 0.000823
9.913043, 64.102564, 0.000594
9.913043, 69.230769, 0.000407
9.913043, 74.358974, 0.000262
9.913043, 79.487179, 0.000158
9.913043, 84.615385, 0.000090
9.913043, 89.743590, 0.000049
9.913043, 94.871795, 0.000026
9.913043, 100.000000, 0.000013
10.173913, -100.000000, 0.000060
10.173913, -94.871795, 0.000121
10.173913, -89.743590, 0.000220
10.173913, -84.615385, 0.000367
10.173913, -79.487179, 0.000566
10.173913, -74.358974, 0.000816
10.173913, -69.230769, 0.001106
10.173913, -64.102564, 0.001415
10.173913, -58.974359, 0.001707
10.173913, -53.846154, 0.001934
10.173913, -48.717949, 0.002055
10.173913, -43.589744, 0.002046
10.173913, -38.461538, 0.001914
10.173913, -33.333333, 0.001694
10.173913, -28.205128, 0.001434
10.173913, -23.076923, 0.001178
10.173913, -17.948718, 0.000962
10.173913, -12.820513, 0.000807
10.173913, -7.692308, 0.000727
10.173913, -2.564103, 0.000734
10.173913, 2.564103, 0.000835
10.173913, 7.692308, 0.001027
10.173913, 12.820513, 0.001288
10.173913, 17.948718, 0.001569
10.173913, 23.076923, 0.001809
10.173913, 28.205128, 0.001946
10.173913, 33.333333, 0.001952
10.173913, 38.461538, 0.001831
10.173913, 43.589744, 0.001623
10.173913, 48.717949, 0.001374
10.173913, 53.846154, 0.001118
10.173913, 58.974359, 0.000876
10.173913, 64.102564, 0.000657
10.173913, 69.230769, 0.000466
10.173913, 74.358974, 0.000311
10.173913, 79.487179, 0.000194
10.173913, 84.615385, 0.000114
10.173913, 89.743590, 0.000064
10.173913, 94.871795, 0.000034
10.173913, 100.000000, 0.000018
10.434783, -100.000000, 0.000040
10.434783, -94.871795, 0.000085
10.434783, -89.743590, 0.000160
10.434783, -84.615385, 0.000274
10.434783, -79.487179, 0.000433
10.434783, -74.358974, 0.000637
10.434783, -69.230769, 0.000883
10.434783, -64.102564, 0.001156
10.434783, -58.974359, 0.001429
10.434783, -53.846154, 0.001664
10.434783, -48.717949, 0.001817
10.434783, -43.589744, 0.001857
10.434783, -38.461538, 0.001779
10.434783, -33.333333, 0.001606
10.434783, -28.205128, 0.001381
10.434783, -23.076923, 0.001147
10.434783, -17.948718, 0.000939
10.434783, -12.820513, 0.000780
10.434783, -7.692308, 0.000687
10.434783, -2.564103, 0.000671
10.434783, 2.564103, 0.000742
10.434783, 7.692308, 0.000899
10.434783, 12.820513, 0.001121
10.434783, 17.948718, 0.001371
10.434783, 23.076923, 0.001595
10.434783, 28.205128, 0.001739
10.434783, 33.333333, 0.001769
10.434783, 38.461538, 0.001687
10.434783, 43.589744, 0.001521
10.434783, 48.717949, 0.001312
10.434783, 53.846154, 0.001092
10.434783, 58.974359, 0.000880
10.434783, 64.102564, 0.000684
10.434783, 69.230769, 0.000507
10.434783, 74.358974, 0.000357
10.434783, 79.487179, 0.000238
10.434783, 84.615385, 0.000152
10.434783, 89.743590, 0.000093
10.434783, 94.871795, 0.000055
10.434783, 100.000000, 0.000031
10.695652, -100.000000, 0.000026
10.695652, -94.871795, 0.000057
10.695652, -89.743590, 0.000112
10.695652, -84.615385, 0.000197
10.695652, -79.487179, 0.000319
10.695652, -74.358974, 0.000478
10.695652, -69.230769, 0.000670
10.695652, -64.102564, 0.000888
10.695652, -58.974359, 0.001111
10.695652, -53.846154, 0.001313
10.695652, -48.717949, 0.001458
10.695652, -43.589744, 0.001518
10.695652, -38.461538, 0.001483
10.695652, -33.333333, 0.001366
10.695652, -28.205128, 0.001198
10.695652, -23.076923, 0.001012
10.695652, -17.948718, 0.000837
10.695652, -12.820513, 0.000694
10.695652, -7.692308, 0.000599
10.695652, -2.564103, 0.000566
10.695652, 2.564103, 0.000609
10.695652, 7.692308, 0.000728
10.695652, 12.820513, 0.000910
10.695652, 17.948718, 0.001123
10.695652, 23.076923, 0.001323
10.695652, 28.205128, 0.001463
10.695652, 33.333333, 0.001509
10.695652, 38.461538, 0.001455
10.695652, 43.589744, 0.001323
10.695652, 48.717949, 0.001147
10.695652, 53.846154, 0.000961
10.695652, 58.974359, 0.000784
10.695652, 64.102564, 0.000625
10.695652, 69.230769, 0.000485
10.695652, 74.358974, 0.000364
10.695652, 79.487179, 0.000264
10.695652, 84.615385, 0.000185
10.695652, 89.743590, 0.000126
10.695652, 94.871795, 0.000081
10.695652, 100.000000, 0.000050
10.956522, -100.000000, 0.000018
10.956522, -94.871795, 0.000038
10.956522, -89.743590, 0.000076
10.956522, -84.615385, 0.000137
10.956522, -79.487179, 0.000226
10.956522, -74.358974, 0.000343
10.956522, -69.230769, 0.000487
10.956522, -64.102564, 0.000648
10.956522, -58.974359, 0.000814
10.956522, -53.846154, 0.000964
10.956522, -48.717949, 0.001074
10.956522, -43.589744, 0.001125
10.956522, -38.461538, 0.001107
10.956522, -33.333333, 0.001030
10.956522, -28.205128, 0.000914
10.956522, -23.076923, 0.000782
10.956522, -17.948718, 0.000655
10.956522, -12.820513, 0.000545
10.956522, -7.692308, 0.000465
10.956522, -2.564103, 0.000429
10.956522, 2.564103, 0.000451
10.956522, 7.692308, 0.000538
10.956522, 12.820513, 0.000682
10.956522, 17.948718, 0.000860
10.956522, 23.076923, 0.001032
10.956522, 28.205128, 0.001157
10.956522, 33.333333, 0.001206
10.956522, 38.461538, 0.001169
10.956522, 43.589744, 0.001061
10.956522, 48.717949, 0.000913
10.956522, 53.846154, 0.000756
10.956522, 58.974359, 0.000614
10.956522, 64.102564, 0.000495
10.956522, 69.230769, 0.000401
10.956522, 74.358974, 0.000324
10.956522, 79.487179, 0.000259
10.956522, 84.615385, 0.000202
10.956522, 89.743590, 0.000151
10.956522, 94.871795, 0.000106
10.956522, 100.000000, 0.000069
11.217391, -100.000000, 0.000013
11.217391, -94.871795, 0.000029
11.217391, -89.743590, 0.000056
11.217391, -84.615385, 0.000099
11.217391, -79.487179, 0.000162
11.217391, -74.358974, 0.000245
11.217391, -69.230769, 0.000346
11.217391, -64.102564, 0.000458
11.217391, -58.974359, 0.000573
11.217391, -53.846154, 0.000676
11.217391, -48.717949, 0.000751
11.217391, -43.589744, 0.000785
11.217391, -38.461538, 0.000772
11.217391, -33.333333, 0.000717
11.217391, -28.205128, 0.000635
11.217391, -23.076923, 0.000544
11.217391, -17.948718, 0.000455
11.217391, -12.820513, 0.000378
11.217391, -7.692308, 0.000319
11.217391, -2.564103, 0.000289
11.217391, 2.564103, 0.000301
11.217391, 7.692308, 0.000365
11.217391, 12.820513, 0.000478
11.217391, 17.948718, 0.000623
11.217391, 23.076923, 0.000769
11.217391, 28.205128, 0.000878
11.217391, 33.333333, 0.000922
11.217391, 38.461538, 0.000893
11.217391, 43.589744, 0.000803
11.217391, 48.717949, 0.000677
11.217391, 53.846154, 0.000546
11.217391, 58.974359, 0.000433
11.217391, 64.102564, 0.000349
11.217391, 69.230769, 0.000293
11.217391, 74.358974, 0.000257
11.217391, 79.487179, 0.000228
11.217391, 84.615385, 0.000198
11.217391, 89.743590, 0.000162
11.217391, 94.871795, 0.000123
11.217391, 100.000000, 0.000084
11.478261, -100.000000, 0.000011
11.478261, -94.871795, 0.000024
11.478261, -89.743590, 0.000046
11.478261, -84.615385, 0.000080
11.478261, -79.487179, 0.000127
11.478261, -74.358974, 0.000186
11.478261, -69.230769, 0.000255
11.478261, -64.102564, 0.000329
11.478261, -58.974359, 0.000401
11.478261, -53.846154, 0.000464
11.478261, -48.717949, 0.000510
11.478261, -43.589744, 0.000529
11.478261, -38.461538, 0.000518
11.478261, -33.333333, 0.000479
11.478261, -28.205128, 0.000421
11.478261, -23.076923, 0.000356
11.478261, -17.948718, 0.000294
11.478261, -12.820513, 0.000240
11.478261, -7.692308, 0.000198
11.478261, -2.564103, 0.000175
11.478261, 2.564103, 0.000181
11.478261, 7.692308, 0.000224
11.478261, 12.820513, 0.000308
11.478261, 17.948718, 0.000420
11.478261, 23.076923, 0.000538
11.478261, 28.205128, 0.000631
11.478261, 33.333333, 0.000673
11.478261, 38.461538, 0.000654
11.478261, 43.589744, 0.000583
11.478261, 48.717949, 0.000481
11.478261, 53.846154, 0.000375
11.478261, 58.974359, 0.000286
11.478261, 64.102564, 0.000225
11.478261, 69.230769, 0.000194
11.478261, 74.358974, 0.000183
11.478261, 79.487179, 0.000180
11.478261, 84.615385, 0.000172
11.478261, 89.743590, 0.000153
11.478261, 94.871795, 0.000123
11.478261, 100.000000, 0.000089
11.739130, -100.000000, 0.000008
11.739130, -94.871795, 0.000018
11.739130, -89.743590, 0.000035
11.739130, -84.615385, 0.000062
11.739130, -79.487179, 0.000099
11.739130, -74.358974, 0.000144
11.739130, -69.230769, 0.000193
11.739130, -64.102564, 0.000240
11.739130, -58.974359, 0.000283
11.739130, -53.846154, 0.000316
11.739130, -48.717949, 0.000337
11.739130, -43.589744, 0.000343
11.739130, -38.461538, 0.000332
11.739130, -33.333333, 0.000305
11.739130, -28.205128, 0.000265
11.739130, -23.076923, 0.000221
11.739130, -17.948718, 0.000179
11.739130, -12.820513, 0.000142
11.739130, -7.692308, 0.000113
11.739130, -2.564103, 0.000095
11.739130, 2.564103, 0.000096
11.739130, 7.692308, 0.000120
11.739130, 12.820513, 0.000173
11.739130, 17.948718, 0.000248
11.739130, 23.076923, 0.000333
11.739130, 28.205128, 0.000405
11.739130, 33.333333, 0.000444
11.739130, 38.461538, 0.000438
11.739130, 43.589744, 0.000392
11.739130, 48.717949, 0.000320
11.739130, 53.846154, 0.000243
11.739130, 58.974359, 0.000178
11.739130, 64.102564, 0.000135
11.739130, 69.230769, 0.000116
11.739130, 74.358974, 0.000115
11.739130, 79.487179, 0.000122
11.739130, 84.615385, 0.000127
11.739130, 89.743590, 0.000121
11.739130, 94.871795, 0.000103
11.739130, 100.000000, 0.000078
12.000000, -100.000000, 0.000005
12.000000, -94.871795, 0.000011
12.000000, -89.743590, 0.000022
12.000000, -84.615385, 0.000040
12.000000, -79.487179, 0.000065
12.000000, -74.358974, 0.000097
12.000000, -69.230769, 0.000131
12.000000, -64.102564, 0.000163
12.000000, -58.974359, 0.000188
12.000000, -53.846154, 0.000204
12.000000, -48.717949, 0.000210
12.000000, -43.589744, 0.000208
12.000000, -38.461538, 0.000196
12.000000, -33.333333, 0.000177
12.000000, -28.205128, 0.000153
12.000000, -23.076923, 0.000125
12.000000, -17.948718, 0.000099
12.000000, -12.820513, 0.000076
12.000000, -7.692308, 0.000058
12.000000, -2.564103, 0.000046
12.000000, 2.564103, 0.000044
12.000000, 7.692308, 0.000054
12.000000, 12.820513, 0.000080
12.000000, 17.948718, 0.000120
12.000000, 23.076923, 0.000169
12.000000, 28.205128, 0.000215
12.000000, 33.333333, 0.000245
12.000000, 38.461538, 0.000250
12.000000, 43.589744, 0.000228
12.000000, 48.717949, 0.000188
12.000000, 53.846154, 0.000142
12.000000, 58.974359, 0.000101
12.000000, 64.102564, 0.000073
12.000000, 69.230769, 0.000061
12.000000, 74.358974, 0.000061
12.000000, 79.487179, 0.000068
12.000000, 84.615385, 0.000075
12.000000, 89.743590, 0.000076
12.000000, 94.871795, 0.000068
12.000000, 100.000000, 0.000054
